ImageId;YRelW;XRelH;utility
22158;0.133333;0.659341;1.000000
22158;0.742029;0.823443;1.000000
22159;0.739855;0.270330;1.000000
22159;0.725362;0.742857;1.000000
22159;0.203623;0.708791;1.000000
22159;0.410870;0.823810;1.000000
22159;0.941304;0.695238;0.896790
22160;0.406522;0.270696;1.000000
22160;0.438406;0.743590;1.000000
22160;0.773188;0.693773;1.000000
22160;0.100725;0.821978;1.000000
22160;0.036957;0.720513;0.831283
22161;0.105797;0.270330;0.599960
22161;0.215942;0.739560;1.000000
22161;0.847101;0.705861;1.000000
22161;0.491304;0.695238;1.000000
22162;0.606522;0.717949;1.000000
22162;0.068116;0.838462;0.777978
22162;0.215942;0.694505;1.000000
22163;0.273913;0.717582;1.000000
22163;0.886232;0.362637;1.000000
22163;0.947826;0.213553;0.845485
22163;0.050725;0.658974;0.880288
22164;0.972464;0.742857;0.520452
22164;0.886957;0.734432;1.000000
22164;0.727536;0.293040;1.000000
22164;0.651449;0.383516;0.899990
22164;0.093478;0.761905;0.899990
22164;0.079710;0.656044;0.635964
22164;0.696377;0.766667;0.692369
22165;0.803623;0.735165;1.000000
22165;0.566667;0.741758;1.000000
22165;0.569565;0.293407;1.000000
22165;0.313768;0.386447;0.899990
22165;0.360145;0.767766;0.588359
22166;0.584783;0.738095;1.000000
22166;0.234783;0.739560;1.000000
22166;0.468841;0.283516;1.000000
22166;0.090580;0.415751;0.982898
22166;0.903623;0.395238;0.899990
22166;0.755072;0.393773;1.000000
22166;0.065217;0.765568;0.864186
22166;0.900000;0.820879;0.899990
22167;0.276087;0.738828;1.000000
22167;0.893478;0.860806;0.599960
22167;0.961594;0.686813;0.730873
22167;0.289855;0.297436;1.000000
22167;0.613043;0.394505;1.000000
22167;0.417391;0.392674;1.000000
22168;0.115942;0.757509;1.000000
22168;0.736957;0.661538;1.000000
22168;0.137681;0.269597;1.000000
22168;0.281159;0.392308;0.899990
22168;0.102174;0.392674;1.000000
22168;0.855797;0.691575;1.000000
22168;0.782609;0.672894;0.799980
22169;0.399275;0.660440;1.000000
22169;0.041304;0.399267;0.939194
22169;0.679710;0.711355;1.000000
22169;0.173188;0.629304;0.799980
22170;0.110870;0.654579;0.899990
22170;0.393478;0.713919;1.000000
22171;0.212319;0.712088;1.000000
22172;0.936957;0.618315;0.958996
22172;0.896377;0.412088;0.633663
22172;0.048551;0.727839;0.665967
22173;0.729710;0.622711;1.000000
22173;0.824638;0.761538;1.000000
22173;0.634783;0.710256;0.899990
22173;0.563768;0.411722;0.733373
22174;0.926087;0.777289;0.660066
22174;0.397101;0.622711;1.000000
22174;0.818116;0.669231;1.000000
22174;0.550000;0.763370;1.000000
22174;0.302174;0.709158;0.899990
22174;0.230435;0.411355;0.634663
22175;0.634783;0.778755;0.593759
22175;0.124638;0.624176;1.000000
22175;0.854348;0.328571;0.599960
22175;0.919565;0.746520;0.854585
22175;0.951449;0.649817;0.824182
22175;0.482609;0.668498;1.000000
22175;0.227536;0.761538;1.000000
22175;0.064493;0.709158;0.752675
22176;0.303623;0.778755;0.695570
22176;0.579710;0.326374;0.699970
22176;0.752899;0.726740;1.000000
22176;0.151449;0.667399;1.000000
22177;0.248551;0.327839;0.699970
22177;0.499275;0.731502;1.000000
22178;0.238406;0.730769;1.000000
22179;0.927536;0.784615;0.664766
22179;0.076812;0.802564;0.948195
22179;0.057246;0.702564;0.926093
22180;0.678986;0.771062;1.000000
22181;0.968116;0.642125;0.920692
22181;0.344928;0.769963;1.000000
22182;0.720290;0.636630;0.992199
22182;0.081159;0.774359;0.981998
22182;0.813043;0.374359;1.000000
22183;0.388406;0.636996;0.991299
22183;0.652174;0.350916;1.000000
22184;0.086232;0.637729;0.966097
22184;0.960870;0.593773;0.821882
22184;0.493478;0.340659;1.000000
22185;0.662319;0.593773;0.940994
22185;0.416667;0.333333;1.000000
22186;0.328261;0.593407;0.940894
22186;0.260870;0.269963;1.000000
22187;0.036232;0.592674;0.918692
22187;0.947101;0.789011;0.933693
22187;0.916667;0.365934;1.000000
22187;0.089130;0.266300;1.000000
22188;0.689855;0.786813;0.987699
22188;0.744928;0.319414;1.000000
22188;0.914493;0.387546;1.000000
22189;0.357246;0.786447;0.987299
22189;0.451449;0.321978;1.000000
22189;0.618841;0.386081;1.000000
22190;0.076087;0.786081;0.951495
22190;0.208696;0.305128;0.799980
22190;0.285507;0.387179;1.000000
22190;0.762319;0.664835;0.790379
22190;0.213768;0.312454;0.699970
22191;0.039855;0.249084;0.536154
22191;0.034783;0.400000;0.834083
22191;0.427536;0.664469;0.792379
22192;0.774638;0.653114;0.799980
22192;0.155072;0.769597;0.799980
22192;0.095652;0.664469;0.692369
22193;0.450725;0.651648;0.799980
22193;0.662319;0.738462;0.799980
22194;0.183333;0.654579;1.000000
22194;0.837681;0.706593;1.000000
22194;0.807246;0.799267;0.622962
22194;0.328986;0.739194;0.699970
22195;0.668841;0.744322;1.000000
22195;0.576087;0.279487;1.000000
22195;0.475362;0.798535;0.622962
22195;0.033333;0.745055;0.646165
22196;0.399275;0.732601;1.000000
22196;0.379710;0.274725;1.000000
22196;0.952174;0.279853;0.758876
22196;0.141304;0.798901;0.526553
22197;0.297101;0.750549;1.000000
22197;0.213768;0.275092;1.000000
22197;0.161594;0.695238;1.000000
22197;0.750000;0.280586;1.000000
22198;0.052174;0.272161;0.971597
22198;0.125362;0.840659;0.899990
22198;0.923188;0.721612;0.532753
22198;0.415942;0.281319;1.000000
22198;0.916667;0.265934;0.737174
22199;0.129710;0.281685;1.000000
22199;0.629710;0.265568;0.860086
22200;0.789855;0.333700;1.000000
22200;0.826087;0.752015;1.000000
22200;0.296377;0.265934;0.859186
22201;0.455797;0.333700;1.000000
22201;0.555797;0.760806;1.000000
22201;0.894203;0.686813;1.000000
22201;0.045652;0.269963;0.617962
22202;0.123188;0.333333;1.000000
22202;0.816667;0.302198;1.000000
22202;0.708696;0.684249;1.000000
22202;0.228986;0.759707;1.000000
22203;0.650725;0.321978;1.000000
22203;0.852174;0.361538;1.000000
22203;0.375362;0.684615;1.000000
22203;0.061594;0.776557;0.964096
22204;0.915942;0.816117;0.561156
22204;0.489130;0.304029;1.000000
22204;0.694928;0.339194;0.899990
22204;0.150000;0.684249;1.000000
22205;0.506522;0.327839;1.000000
22205;0.672464;0.773993;0.899990
22206;0.879710;0.658242;1.000000
22206;0.384783;0.315385;1.000000
22206;0.339130;0.774359;0.799980
22207;0.069565;0.824908;0.842184
22207;0.680435;0.647985;1.000000
22207;0.218116;0.280586;1.000000
22207;0.094203;0.786813;0.649165
22208;0.347101;0.647619;1.000000
22208;0.048551;0.313187;0.842184
22208;0.672464;0.648718;1.000000
22209;0.915942;0.323810;0.963896
22209;0.092029;0.284615;0.985799
22209;0.875362;0.730037;1.000000
22209;0.339855;0.650549;1.000000
22209;0.131159;0.757875;0.699970
22210;0.607246;0.323810;0.986499
22210;0.155072;0.635531;1.000000
22210;0.734783;0.734432;1.000000
22211;0.273913;0.323810;0.986499
22211;0.875362;0.240659;1.000000
22211;0.760145;0.880586;0.899990
22211;0.830435;0.805128;1.000000
22211;0.475362;0.736996;1.000000
22211;0.918116;0.947985;0.884688
22212;0.026812;0.320513;0.817182
22212;0.706522;0.249451;1.000000
22212;0.426812;0.875458;1.000000
22212;0.562319;0.802930;1.000000
22212;0.261594;0.742125;1.000000
22212;0.806522;0.717216;1.000000
22212;0.736232;0.908059;0.899990
22212;0.592754;0.631136;0.563156
22213;0.394203;0.253846;0.899990
22213;0.144928;0.891209;1.000000
22213;0.236232;0.802564;1.000000
22213;0.736957;0.788645;1.000000
22213;0.642029;0.688645;1.000000
22213;0.392754;0.906960;0.899990
22213;0.123188;0.698901;0.699970
22214;0.197101;0.252747;0.899990
22214;0.064493;0.821612;0.978398
22214;0.405072;0.788278;1.000000
22214;0.339130;0.690842;1.000000
22215;0.125362;0.777289;1.000000
22215;0.162319;0.648352;1.000000
22219;0.949275;0.281319;0.852385
22219;0.902899;0.409524;1.000000
22220;0.068116;0.742125;0.890789
22220;0.741304;0.416484;0.899990
22221;0.829710;0.607326;0.699970
22221;0.557246;0.420879;1.000000
22221;0.822464;0.607692;0.899990
22222;0.316667;0.424176;1.000000
22222;0.489855;0.607326;0.899990
22223;0.166667;0.606960;0.699970
22223;0.147826;0.444322;1.000000
22223;0.960870;0.742125;0.952795
22223;0.158696;0.608425;0.699970
22224;0.769565;0.740293;1.000000
22224;0.815217;0.366667;1.000000
22225;0.795652;0.695971;1.000000
22225;0.435507;0.739560;1.000000
22225;0.494203;0.366300;1.000000
22225;0.674638;0.786813;0.644564
22226;0.629710;0.679487;1.000000
22226;0.134783;0.740293;1.000000
22226;0.176087;0.367399;1.000000
22226;0.342029;0.786081;0.547055
22227;0.857971;0.798901;1.000000
22227;0.414493;0.679853;1.000000
22228;0.688406;0.768864;1.000000
22228;0.250725;0.686813;1.000000
22229;0.354348;0.765934;1.000000
22229;0.082609;0.664835;0.899990
22229;0.846377;0.682051;1.000000
22230;0.153623;0.758608;1.000000
22230;0.884058;0.658242;0.599960
22230;0.858696;0.273260;1.000000
22230;0.617391;0.672894;1.000000
22230;0.886957;0.655311;0.899990
22230;0.694928;0.794872;0.550455
22231;0.078986;0.607326;0.676468
22231;0.691304;0.273993;1.000000
22231;0.287681;0.670696;1.000000
22231;0.889130;0.768498;1.000000
22231;0.621014;0.657509;1.000000
22231;0.365217;0.794872;0.550755
22232;0.926087;0.782051;0.899990
22232;0.523913;0.273626;1.000000
22232;0.104348;0.664103;1.000000
22232;0.716667;0.771062;1.000000
22232;0.278261;0.659707;1.000000
22232;0.917391;0.374725;0.740274
22232;0.087681;0.795604;0.531853
22233;0.753623;0.789377;1.000000
22233;0.416667;0.282051;1.000000
22233;0.372464;0.771062;1.000000
22233;0.081159;0.659707;1.000000
22233;0.613768;0.374725;0.562356
22234;0.792754;0.639927;0.769477
22234;0.421739;0.788278;1.000000
22234;0.896377;0.694139;0.966697
22234;0.239855;0.279853;1.000000
22234;0.154348;0.767399;1.000000
22234;0.279710;0.375092;0.660966
22234;0.814493;0.820513;0.599960
22235;0.865942;0.333700;0.941494
22235;0.459420;0.639927;0.771477
22235;0.159420;0.790476;1.000000
22235;0.738406;0.675092;1.000000
22235;0.604348;0.822344;0.699970
22236;0.532609;0.334066;0.940894
22236;0.132609;0.640293;0.869087
22236;0.694928;0.783516;0.699970
22236;0.575362;0.663370;1.000000
22236;0.867391;0.865568;1.000000
22236;0.301449;0.834432;0.699970
22237;0.199275;0.333700;0.941494
22237;0.352899;0.785714;0.699970
22237;0.367391;0.665934;1.000000
22237;0.651449;0.859341;1.000000
22237;0.842754;0.732234;1.000000
22237;0.123913;0.853480;0.699970
22238;0.200725;0.671062;1.000000
22238;0.927536;0.368498;0.942394
22238;0.315942;0.859341;1.000000
22238;0.498551;0.732234;1.000000
22239;0.771014;0.327839;0.899990
22239;0.163768;0.732234;1.000000
22239;0.121739;0.854945;1.000000
22240;0.926812;0.766300;0.955596
22240;0.590580;0.322711;1.000000
22240;0.801449;0.802930;1.000000
22240;0.963768;0.610256;0.936494
22241;0.616667;0.764469;0.973997
22241;0.376087;0.327473;1.000000
22241;0.881159;0.704029;1.000000
22241;0.794203;0.593773;1.000000
22241;0.467391;0.804762;1.000000
22241;0.104348;0.668132;0.748575
22242;0.281884;0.763004;0.970297
22242;0.723188;0.683516;1.000000
22242;0.207971;0.328938;1.000000
22242;0.486957;0.595238;1.000000
22242;0.142754;0.801465;0.899990
22243;0.546377;0.680220;1.000000
22243;0.038406;0.241758;0.727273
22243;0.186957;0.594139;1.000000
22244;0.348551;0.676557;1.000000
22245;0.915942;0.765934;0.974597
22245;0.179710;0.680586;1.000000
22245;0.968841;0.279853;0.631763
22245;0.899275;0.679487;0.966297
22246;0.597101;0.766300;0.989799
22246;0.931884;0.665934;0.935194
22246;0.802899;0.312454;1.000000
22246;0.621739;0.659341;0.899990
22247;0.264493;0.766300;0.989099
22247;0.731159;0.663370;1.000000
22247;0.632609;0.311355;1.000000
22247;0.283333;0.661538;1.000000
22248;0.397101;0.663370;1.000000
22248;0.405797;0.308059;1.000000
22249;0.128261;0.660806;0.971297
22249;0.965942;0.687546;0.929093
22249;0.238406;0.273993;1.000000
22249;0.746377;0.750549;0.979598
22250;0.799275;0.674725;1.000000
22250;0.077536;0.254945;0.959896
22250;0.415217;0.749817;0.882188
22251;0.525362;0.676190;1.000000
22251;0.096377;0.749817;0.868387
22252;0.692029;0.773260;0.947595
22252;0.236232;0.674359;1.000000
22252;0.058696;0.768132;0.752475
22252;0.963768;0.257875;0.726773
22253;0.824638;0.766300;0.974697
22253;0.358696;0.773260;0.847585
22253;0.858696;0.647253;1.000000
22253;0.065217;0.675458;0.951495
22253;0.057246;0.308059;0.556856
22253;0.747101;0.259341;1.000000
22253;0.730435;0.610989;1.000000
22254;0.491304;0.766300;0.974997
22254;0.042754;0.773260;0.934893
22254;0.559420;0.647253;1.000000
22254;0.412319;0.259341;1.000000
22254;0.402174;0.610623;1.000000
22255;0.157246;0.766300;0.975498
22255;0.226087;0.647985;1.000000
22255;0.866667;0.711355;1.000000
22255;0.113768;0.260073;0.979398
22255;0.126087;0.605128;0.899990
22255;0.820290;0.712088;0.699970
22255;0.702899;0.401099;0.599960
22255;0.757246;0.698901;0.599960
22256;0.710870;0.723443;1.000000
22256;0.034058;0.646520;0.945195
22256;0.668841;0.843223;0.599960
22256;0.362319;0.401099;0.699970
22256;0.407246;0.695238;0.597160
22257;0.378261;0.722711;1.000000
22257;0.948551;0.671795;0.862286
22257;0.150725;0.378022;1.000000
22257;0.089855;0.697070;0.862986
22258;0.164493;0.724176;1.000000
22258;0.789855;0.691209;1.000000
22258;0.834783;0.847619;1.000000
22259;0.771014;0.882418;1.000000
22259;0.807971;0.686447;1.000000
22259;0.768841;0.641026;1.000000
22259;0.610870;0.709158;1.000000
22259;0.814493;0.356777;1.000000
22259;0.500000;0.847985;1.000000
22260;0.440580;0.880586;1.000000
22260;0.478986;0.688278;1.000000
22260;0.434058;0.642125;1.000000
22260;0.655072;0.352381;1.000000
22260;0.489130;0.710256;1.000000
22260;0.172464;0.846520;1.000000
22261;0.154348;0.886447;1.000000
22261;0.148551;0.690110;1.000000
22261;0.510870;0.340659;1.000000
22261;0.381159;0.720147;1.000000
22261;0.128261;0.626007;0.799980
22261;0.798551;0.351282;0.754075
22262;0.850725;0.815018;0.899990
22262;0.514493;0.347619;1.000000
22262;0.198551;0.702930;0.599960
22262;0.465942;0.352015;0.853885
22262;0.204348;0.707326;0.599960
22263;0.565217;0.813919;0.899990
22263;0.442754;0.336996;1.000000
22263;0.628261;0.664835;0.519852
22263;0.128261;0.352747;0.958496
22264;0.233333;0.814652;1.000000
22264;0.255072;0.347619;1.000000
22265;0.952899;0.664835;0.556456
22265;0.089130;0.313919;1.000000
22266;0.797101;0.691209;1.000000
22266;0.821014;0.320147;1.000000
22267;0.503623;0.691575;1.000000
22267;0.618116;0.324542;0.899990
22267;0.781159;0.273993;1.000000
22268;0.222464;0.689011;1.000000
22268;0.284783;0.326374;0.899990
22268;0.605797;0.270696;0.899990
22269;0.124638;0.494872;0.774377
22269;0.124638;0.336630;0.799980
22269;0.961594;0.734799;0.939794
22269;0.399275;0.273626;0.699970
22270;0.794928;0.739560;1.000000
22271;0.483333;0.740293;1.000000
22271;0.044928;0.774359;0.729973
22271;0.950725;0.786447;0.834083
22272;0.190580;0.739560;1.000000
22272;0.789855;0.776190;1.000000
22273;0.900725;0.751282;1.000000
22273;0.024638;0.749084;0.525253
22273;0.826812;0.292674;1.000000
22273;0.460870;0.776923;1.000000
22274;0.643478;0.751282;1.000000
22274;0.850000;0.640293;1.000000
22274;0.663043;0.284249;1.000000
22274;0.171014;0.776190;1.000000
22274;0.707246;0.415018;0.699970
22275;0.611594;0.641026;1.000000
22275;0.310145;0.750916;1.000000
22275;0.494928;0.282051;1.000000
22275;0.373188;0.415018;0.699970
22276;0.278986;0.641026;1.000000
22276;0.079710;0.774725;0.682368
22276;0.407246;0.272527;1.000000
22277;0.100000;0.643223;1.000000
22277;0.231159;0.237363;1.000000
22278;0.070290;0.257875;0.865787
22280;0.914493;0.633700;0.953495
22281;0.657971;0.632234;1.000000
22282;0.900000;0.239560;0.556256
22282;0.325362;0.632234;1.000000
22282;0.863043;0.816850;1.000000
22283;0.975362;0.734432;0.517952
22283;0.082609;0.630403;0.848385
22283;0.578261;0.819048;0.899990
22283;0.192754;0.368498;0.530353
22284;0.738406;0.747253;1.000000
22284;0.916667;0.780952;1.000000
22284;0.241304;0.819048;0.899990
22284;0.716667;0.561905;0.899990
22284;0.681884;0.296703;0.699970
22284;0.685507;0.453114;0.599960
22285;0.863768;0.612821;0.955596
22285;0.404348;0.746886;1.000000
22285;0.842029;0.742125;0.899990
22285;0.920290;0.661905;0.978798
22285;0.671739;0.805495;1.000000
22285;0.383333;0.562271;1.000000
22285;0.522464;0.312088;0.899990
22285;0.836957;0.745788;0.799980
22285;0.355072;0.452381;0.599960
22286;0.529710;0.613187;0.955596
22286;0.088406;0.747985;1.000000
22286;0.613043;0.747253;1.000000
22286;0.760145;0.656777;1.000000
22286;0.340580;0.808059;1.000000
22286;0.925362;0.747619;0.979998
22286;0.128986;0.556044;0.961796
22286;0.123188;0.449451;0.899990
22286;0.492754;0.305861;0.899990
22287;0.194928;0.613187;0.954595
22287;0.275362;0.747985;1.000000
22287;0.457246;0.654945;1.000000
22287;0.651449;0.746154;1.000000
22287;0.326087;0.307692;1.000000
22288;0.098551;0.773626;1.000000
22288;0.203623;0.655311;1.000000
22288;0.322464;0.746886;1.000000
22288;0.788406;0.604396;1.000000
22288;0.873913;0.377656;1.000000
22288;0.157246;0.319048;0.799980
22289;0.455072;0.604762;1.000000
22289;0.068116;0.749084;0.968497
22289;0.571014;0.378755;1.000000
22289;0.841304;0.764469;0.799980
22290;0.569565;0.776557;0.699970
22290;0.131159;0.604396;1.000000
22290;0.789130;0.750549;1.000000
22290;0.238406;0.378022;1.000000
22290;0.571739;0.775458;0.899990
22291;0.237681;0.777289;0.799980
22291;0.571014;0.755678;1.000000
22291;0.856522;0.679487;0.899990
22291;0.238406;0.776190;0.799980
22291;0.028261;0.365201;0.720472
22291;0.754348;0.799634;0.699970
22292;0.974638;0.661538;0.513751
22292;0.802174;0.263736;0.699970
22292;0.065217;0.782051;0.891089
22292;0.286232;0.756410;1.000000
22292;0.065217;0.783150;0.897890
22292;0.524638;0.679853;0.899990
22292;0.418116;0.802564;0.799980
22293;0.135507;0.799267;1.000000
22293;0.192029;0.679487;1.000000
22294;0.909420;0.331502;0.964996
22295;0.135507;0.311355;0.599960
22295;0.901449;0.738828;1.000000
22295;0.618841;0.327473;1.000000
22295;0.813043;0.843223;0.557356
22295;0.727536;0.241758;0.599960
22296;0.578986;0.737729;1.000000
22296;0.284058;0.326374;1.000000
22296;0.786232;0.729670;0.899990
22296;0.397101;0.241758;0.699970
22296;0.723913;0.260073;0.699970
22297;0.559420;0.724176;0.899990
22297;0.847826;0.652747;1.000000
22297;0.244928;0.737363;1.000000
22298;0.257246;0.716850;1.000000
22298;0.517391;0.652747;1.000000
22298;0.846377;0.642125;1.000000
22298;0.832609;0.789377;0.995600
22298;0.689855;0.777656;0.852785
22298;0.103623;0.271795;0.546855
22298;0.963043;0.784982;0.539054
22299;0.086957;0.699267;0.770177
22299;0.181884;0.651282;1.000000
22299;0.682609;0.642857;1.000000
22299;0.947826;0.728571;0.951895
22299;0.497101;0.789011;0.997000
22299;0.757971;0.787912;0.899990
22299;0.358696;0.777656;0.853385
22300;0.854348;0.744322;1.000000
22300;0.844203;0.625641;1.000000
22300;0.384783;0.639560;1.000000
22300;0.716667;0.744322;1.000000
22300;0.163768;0.788645;0.997900
22300;0.427536;0.789377;0.899990
22300;0.046377;0.778755;0.737374
22300;0.939130;0.748352;0.667867
22301;0.517391;0.743223;0.899990
22301;0.197826;0.635531;1.000000
22301;0.616667;0.627106;1.000000
22301;0.383333;0.745788;1.000000
22301;0.648551;0.734066;0.896390
22301;0.132609;0.785714;0.699970
22302;0.187681;0.743223;1.000000
22302;0.794928;0.302198;1.000000
22302;0.280435;0.627839;1.000000
22302;0.113768;0.746154;1.000000
22302;0.318841;0.732967;0.893489
22303;0.599275;0.310989;1.000000
22303;0.105072;0.633700;1.000000
22303;0.710870;0.451648;1.000000
22303;0.037681;0.731868;0.737474
22304;0.511594;0.305495;1.000000
22304;0.903623;0.678022;0.984198
22304;0.377536;0.451282;1.000000
22305;0.496377;0.312088;1.000000
22305;0.733333;0.656410;1.000000
22305;0.912319;0.767033;0.998300
22305;0.080435;0.463370;0.858286
22306;0.325362;0.308425;1.000000
22306;0.415942;0.656410;1.000000
22306;0.612319;0.765568;1.000000
22307;0.156522;0.321612;1.000000
22307;0.181159;0.650183;1.000000
22307;0.279710;0.765201;1.000000
22307;0.963043;0.426374;0.723772
22308;0.813043;0.369231;1.000000
22308;0.916667;0.771795;0.599960
22308;0.738406;0.446154;1.000000
